ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Event,Medal
125819,"Lucienne Antoinette Velu (-Odoul, -Chapillon)",F,34.0,167.0,59.0,France,FRA,1936 Summer,1936,Berlin,Athletics Women's Discus Throw,0
125828,Kauiza Moreira Venncio,F,29.0,164.0,58.0,Brazil,BRA,2016 Summer,2016,Rio de Janeiro,Athletics Women's 200 metres,0
125828,Kauiza Moreira Venncio,F,29.0,164.0,58.0,Brazil,BRA,2016 Summer,2016,Rio de Janeiro,Athletics Women's 4 x 100 metres Relay,0
125834,Roy Vence,M,30.0,168.0,47.0,Philippines,PHI,1996 Summer,1996,Atlanta,Athletics Men's Marathon,0
125846,Venelina Ivanova Veneva-Mateeva,F,22.0,180.0,58.0,Bulgaria,BUL,1996 Summer,1996,Atlanta,Athletics Women's High Jump,0
125846,Venelina Ivanova Veneva-Mateeva,F,26.0,180.0,58.0,Bulgaria,BUL,2000 Summer,2000,Sydney,Athletics Women's High Jump,0
125846,Venelina Ivanova Veneva-Mateeva,F,30.0,180.0,58.0,Bulgaria,BUL,2004 Summer,2004,Athina,Athletics Women's High Jump,0
125846,Venelina Ivanova Veneva-Mateeva,F,38.0,180.0,58.0,Bulgaria,BUL,2012 Summer,2012,London,Athletics Women's High Jump,0
125861,"Ivanka Venkova Todorova (-Zapryanova, -Goranova)",F,19.0,168.0,59.0,Bulgaria,BUL,1972 Summer,1972,Munich,Athletics Women's 4 x 100 metres Relay,0
125885,Giorgio Venturi,M,30.0,187.0,102.0,Italy,ITA,1996 Summer,1996,Atlanta,Athletics Men's Shot Put,0
125894,Bence Venyercsn,M,20.0,173.0,56.0,Hungary,HUN,2016 Summer,2016,Rio de Janeiro,Athletics Men's 50 kilometres Walk,0
125896,"Eugene George ""Gene"" Venzke",M,28.0,188.0,70.0,United States,USA,1936 Summer,1936,Berlin,"Athletics Men's 1,500 metres",0
125898,Andrs Vera Llorens,M,23.0,186.0,72.0,Spain,ESP,1984 Summer,1984,Los Angeles,"Athletics Men's 1,500 metres",0
125899,Carlos Vera Guardia,M,19.0,178.0,65.0,Chile,CHI,1948 Summer,1948,London,Athletics Men's Triple Jump,0
125899,Carlos Vera Guardia,M,23.0,178.0,65.0,Chile,CHI,1952 Summer,1952,Helsinki,Athletics Men's Long Jump,0
125899,Carlos Vera Guardia,M,23.0,178.0,65.0,Chile,CHI,1952 Summer,1952,Helsinki,Athletics Men's Decathlon,0
125902,Georkis Vera Rivaux,M,21.0,180.0,75.0,Cuba,CUB,1996 Summer,1996,Atlanta,Athletics Men's 4 x 400 metres Relay,0
125908,Ricardo Cirilo Vera Rebollo,M,29.0,186.0,71.0,Uruguay,URU,1992 Summer,1992,Barcelona,"Athletics Men's 3,000 metres Steeplechase",0
125908,Ricardo Cirilo Vera Rebollo,M,33.0,186.0,71.0,Uruguay,URU,1996 Summer,1996,Atlanta,"Athletics Men's 3,000 metres Steeplechase",0
125909,Rolando Patricio Vera Rodas,M,23.0,155.0,47.0,Ecuador,ECU,1988 Summer,1988,Seoul,"Athletics Men's 10,000 metres",0
125909,Rolando Patricio Vera Rodas,M,27.0,155.0,47.0,Ecuador,ECU,1992 Summer,1992,Barcelona,Athletics Men's Marathon,0
125909,Rolando Patricio Vera Rodas,M,31.0,155.0,47.0,Ecuador,ECU,1996 Summer,1996,Atlanta,Athletics Men's Marathon,0
125913,Niko Verakauta,M,21.0,186.0,74.0,Fiji,FIJ,2008 Summer,2008,Beijing,Athletics Men's 400 metres,0
125916,Porfirio Veras Mercedes,M,25.0,165.0,77.0,Dominican Republic,DOM,1968 Summer,1968,Mexico City,Athletics Men's 100 metres,0
125916,Porfirio Veras Mercedes,M,25.0,165.0,77.0,Dominican Republic,DOM,1968 Summer,1968,Mexico City,Athletics Men's 200 metres,0
125916,Porfirio Veras Mercedes,M,25.0,165.0,77.0,Dominican Republic,DOM,1968 Summer,1968,Mexico City,Athletics Men's 4 x 100 metres Relay,0
125923,"Robert ""Bob"" Verbeeck",M,23.0,176.0,60.0,Belgium,BEL,1984 Summer,1984,Los Angeles,"Athletics Men's 5,000 metres",0
125927,Grace Verbeek (-Vereb),F,25.0,170.0,51.0,Canada,CAN,1984 Summer,1984,Los Angeles,Athletics Women's 800 metres,0
125930,Ingrda Verbele (-Barkne),F,20.0,186.0,70.0,Soviet Union,URS,1968 Summer,1968,Mexico City,Athletics Women's 400 metres,0
125943,David Verburg,M,25.0,173.0,70.0,United States,USA,2016 Summer,2016,Rio de Janeiro,Athletics Men's 400 metres,0
125943,David Verburg,M,25.0,173.0,70.0,United States,USA,2016 Summer,2016,Rio de Janeiro,Athletics Men's 4 x 400 metres Relay,Gold
125990,Oleg Veretelnikov,M,24.0,187.0,83.0,Uzbekistan,UZB,1996 Summer,1996,Atlanta,Athletics Men's Decathlon,0
125990,Oleg Veretelnikov,M,28.0,187.0,83.0,Uzbekistan,UZB,2000 Summer,2000,Sydney,Athletics Men's Decathlon,0
126016,Mariya Dimitrova Vergova-Petkova,F,25.0,185.0,105.0,Bulgaria,BUL,1976 Summer,1976,Montreal,Athletics Women's Discus Throw,Silver
126016,Mariya Dimitrova Vergova-Petkova,F,29.0,185.0,105.0,Bulgaria,BUL,1980 Summer,1980,Moskva,Athletics Women's Discus Throw,Silver
126021,Karin Verguts,F,19.0,178.0,66.0,Belgium,BEL,1980 Summer,1980,Moskva,Athletics Women's 200 metres,0
126036,Marleen Verheuen,F,17.0,169.0,51.0,Belgium,BEL,1972 Summer,1972,Munich,Athletics Women's 800 metres,0
126050,Kazimr Verkin,M,32.0,178.0,68.0,Slovakia,SVK,2004 Summer,2004,Athina,Athletics Men's 50 kilometres Walk,0
126050,Kazimr Verkin,M,36.0,178.0,68.0,Slovakia,SVK,2008 Summer,2008,Beijing,Athletics Men's 50 kilometres Walk,0
126084,Javier Verne Villaran,M,22.0,172.0,63.0,Peru,PER,1996 Summer,1996,Atlanta,Athletics Men's 100 metres,0
126095,Marco Antonio Verni Lippi,M,28.0,188.0,130.0,Chile,CHI,2004 Summer,2004,Athina,Athletics Men's Shot Put,0
126095,Marco Antonio Verni Lippi,M,32.0,188.0,130.0,Chile,CHI,2008 Summer,2008,Beijing,Athletics Men's Shot Put,0
126097,Jacques Vernier,M,25.0,174.0,58.0,France,FRA,1948 Summer,1948,London,"Athletics Men's 5,000 metres",0
126098,Jean Vernier,M,25.0,174.0,61.0,France,FRA,1948 Summer,1948,London,"Athletics Men's 1,500 metres",0
126098,Jean Vernier,M,28.0,174.0,61.0,France,FRA,1952 Summer,1952,Helsinki,"Athletics Men's 1,500 metres",0
126102,"Andrew James ""Andy"" Vernon",M,30.0,182.0,71.0,Great Britain,GBR,2016 Summer,2016,Rio de Janeiro,"Athletics Men's 10,000 metres",0
126105,"Judith Ann ""Judy"" Vernon (-Toeneboehn)",F,26.0,170.0,60.0,Great Britain,GBR,1972 Summer,1972,Munich,Athletics Women's 100 metres Hurdles,0
126105,"Judith Ann ""Judy"" Vernon (-Toeneboehn)",F,26.0,170.0,60.0,Great Britain,GBR,1972 Summer,1972,Munich,Athletics Women's 4 x 100 metres Relay,0
126115,Anna Verouli (-Tsintari),F,27.0,164.0,74.0,Greece,GRE,1984 Summer,1984,Los Angeles,Athletics Women's Javelin Throw,0
126115,Anna Verouli (-Tsintari),F,31.0,164.0,74.0,Greece,GRE,1988 Summer,1988,Seoul,Athletics Women's Javelin Throw,0
126115,Anna Verouli (-Tsintari),F,35.0,164.0,74.0,Greece,GRE,1992 Summer,1992,Barcelona,Athletics Women's Javelin Throw,0
126137,Leonid Leonidovich Vershinin,M,23.0,187.0,79.0,Belarus,BLR,2000 Summer,2000,Sydney,Athletics Men's 400 metres Hurdles,0
126139,Viktoriya Vershynina,F,25.0,177.0,62.0,Ukraine,UKR,1996 Summer,1996,Atlanta,Athletics Women's Long Jump,0
126139,Viktoriya Vershynina,F,29.0,177.0,62.0,Ukraine,UKR,2000 Summer,2000,Sydney,Athletics Women's Long Jump,0
126147,Marcel Jean Versteeg,M,26.0,193.0,75.0,Netherlands,NED,1992 Summer,1992,Barcelona,"Athletics Men's 5,000 metres",0
126175,Franck Verzy,M,23.0,181.0,66.0,France,FRA,1984 Summer,1984,Los Angeles,Athletics Men's High Jump,0
126176,Ilmari Vesamaa,M,26.0,172.0,60.0,Finland,FIN,1920 Summer,1920,Antwerpen,"Athletics Men's 5,000 metres",0
126176,Ilmari Vesamaa,M,26.0,172.0,60.0,Finland,FIN,1920 Summer,1920,Antwerpen,"Athletics Men's 3,000 metres Steeplechase",0
126176,Ilmari Vesamaa,M,26.0,172.0,60.0,Finland,FIN,1920 Summer,1920,Antwerpen,"Athletics Men's Cross-Country, Individual",0
126176,Ilmari Vesamaa,M,26.0,172.0,60.0,Finland,FIN,1920 Summer,1920,Antwerpen,"Athletics Men's Cross-Country, Team",Gold
126183,Virzhiniya Ivanova Veselinova (-Ignatova),F,22.0,170.0,102.0,Bulgaria,BUL,1980 Summer,1980,Moskva,Athletics Women's Shot Put,0
126194,Vitzslav Vesel,M,25.0,186.0,93.0,Czech Republic,CZE,2008 Summer,2008,Beijing,Athletics Men's Javelin Throw,0
126194,Vitzslav Vesel,M,29.0,186.0,93.0,Czech Republic,CZE,2012 Summer,2012,London,Athletics Men's Javelin Throw,0
126194,Vitzslav Vesel,M,33.0,186.0,93.0,Czech Republic,CZE,2016 Summer,2016,Rio de Janeiro,Athletics Men's Javelin Throw,0
126196,Tatyana Leonidovna Veshkurova,F,26.0,175.0,64.0,Russia,RUS,2008 Summer,2008,Beijing,Athletics Women's 4 x 400 metres Relay,Silver
126214,"Paul Kaarlo ""Pauli"" Vesterinen",M,24.0,173.0,72.0,Finland,FIN,1948 Summer,1948,London,Athletics Men's Javelin Throw,0
126224,Philip John Vesty,M,21.0,186.0,84.0,Great Britain,GBR,1984 Summer,1984,Los Angeles,Athletics Men's 20 kilometres Walk,0
126238,Anouk Vetter,F,23.0,173.0,65.0,Netherlands,NED,2016 Summer,2016,Rio de Janeiro,Athletics Women's Heptathlon,0
126241,Johannes Vetter,M,23.0,188.0,103.0,Germany,GER,2016 Summer,2016,Rio de Janeiro,Athletics Men's Javelin Throw,0
126244,Patrick Vetterli,M,22.0,200.0,100.0,Switzerland,SUI,1984 Summer,1984,Los Angeles,Athletics Men's Decathlon,0
126246,Magali Vettorazzo,F,26.0,178.0,63.0,Italy,ITA,1968 Summer,1968,Mexico City,Athletics Women's Pentathlon,0
126260,Homelo Vi,M,24.0,180.0,87.0,Tonga,TGA,1992 Summer,1992,Barcelona,Athletics Men's Decathlon,0
126275,Tonino Viali,M,28.0,179.0,70.0,Italy,ITA,1988 Summer,1988,Seoul,Athletics Men's 800 metres,0
126277,Sandro Ricardo Rodrigues Viana,M,31.0,188.0,77.0,Brazil,BRA,2008 Summer,2008,Beijing,Athletics Men's 100 metres,0
126277,Sandro Ricardo Rodrigues Viana,M,31.0,188.0,77.0,Brazil,BRA,2008 Summer,2008,Beijing,Athletics Men's 200 metres,0
126277,Sandro Ricardo Rodrigues Viana,M,31.0,188.0,77.0,Brazil,BRA,2008 Summer,2008,Beijing,Athletics Men's 4 x 100 metres Relay,Bronze
126277,Sandro Ricardo Rodrigues Viana,M,35.0,188.0,77.0,Brazil,BRA,2012 Summer,2012,London,Athletics Men's 200 metres,0
126277,Sandro Ricardo Rodrigues Viana,M,35.0,188.0,77.0,Brazil,BRA,2012 Summer,2012,London,Athletics Men's 4 x 100 metres Relay,0
126288,Saily Viart Despaigne,F,20.0,170.0,94.0,Cuba,CUB,2016 Summer,2016,Rio de Janeiro,Athletics Women's Shot Put,0
126301,Jimmy Vicaut,M,20.0,188.0,83.0,France,FRA,2012 Summer,2012,London,Athletics Men's 100 metres,0
126301,Jimmy Vicaut,M,20.0,188.0,83.0,France,FRA,2012 Summer,2012,London,Athletics Men's 4 x 100 metres Relay,Bronze
126301,Jimmy Vicaut,M,24.0,188.0,83.0,France,FRA,2016 Summer,2016,Rio de Janeiro,Athletics Men's 100 metres,0
126301,Jimmy Vicaut,M,24.0,188.0,83.0,France,FRA,2016 Summer,2016,Rio de Janeiro,Athletics Men's 4 x 100 metres Relay,0
126303,Maura Viceconte,F,28.0,155.0,47.0,Italy,ITA,1996 Summer,1996,Atlanta,Athletics Women's Marathon,0
126303,Maura Viceconte,F,32.0,155.0,47.0,Italy,ITA,2000 Summer,2000,Sydney,Athletics Women's Marathon,0
126311,Josefa Vicent Riesgo,F,18.0,163.0,58.0,Uruguay,URU,1968 Summer,1968,Mexico City,Athletics Women's 100 metres,0
126311,Josefa Vicent Riesgo,F,18.0,163.0,58.0,Uruguay,URU,1968 Summer,1968,Mexico City,Athletics Women's 200 metres,0
126311,Josefa Vicent Riesgo,F,18.0,163.0,58.0,Uruguay,URU,1968 Summer,1968,Mexico City,Athletics Women's 400 metres,0
126311,Josefa Vicent Riesgo,F,22.0,163.0,58.0,Uruguay,URU,1972 Summer,1972,Munich,Athletics Women's 200 metres,0
126311,Josefa Vicent Riesgo,F,22.0,163.0,58.0,Uruguay,URU,1972 Summer,1972,Munich,Athletics Women's 400 metres,0
126331,Isaac Carlos Viciosa Plaza,M,26.0,176.0,64.0,Spain,ESP,1996 Summer,1996,Atlanta,"Athletics Men's 1,500 metres",0
126332,Janeene Hope Vickers (-McKinney),F,23.0,170.0,62.0,United States,USA,1992 Summer,1992,Barcelona,Athletics Women's 400 metres Hurdles,Bronze
126334,"Stanley Frank ""Stan"" Vickers",M,24.0,185.0,60.0,Great Britain,GBR,1956 Summer,1956,Melbourne,Athletics Men's 20 kilometres Walk,0
126334,"Stanley Frank ""Stan"" Vickers",M,28.0,185.0,60.0,Great Britain,GBR,1960 Summer,1960,Roma,Athletics Men's 20 kilometres Walk,Bronze
126353,Jzsef Vida,M,25.0,192.0,118.0,Hungary,HUN,1988 Summer,1988,Seoul,Athletics Men's Hammer Throw,0
126363,"Eugene Luther ""Gene"" Vidal",M,25.0,178.0,82.0,United States,USA,1920 Summer,1920,Antwerpen,Athletics Men's Decathlon,0
126373,Ricardo Vidal,M,34.0,183.0,71.0,Chile,CHI,1964 Summer,1964,Tokyo,Athletics Men's Marathon,0
126384,Zhivko Todorov Videnov,M,23.0,192.0,87.0,Bulgaria,BUL,2000 Summer,2000,Sydney,Athletics Men's 110 metres Hurdles,0
126385,Jorge Henrique da Costa Vides,M,23.0,171.0,54.0,Brazil,BRA,2016 Summer,2016,Rio de Janeiro,Athletics Men's 200 metres,0
126385,Jorge Henrique da Costa Vides,M,23.0,171.0,54.0,Brazil,BRA,2016 Summer,2016,Rio de Janeiro,Athletics Men's 4 x 100 metres Relay,0
126427,Joo Paulo Garcia Vieira,M,28.0,175.0,59.0,Portugal,POR,2004 Summer,2004,Athina,Athletics Men's 20 kilometres Walk,0
126427,Joo Paulo Garcia Vieira,M,32.0,175.0,59.0,Portugal,POR,2008 Summer,2008,Beijing,Athletics Men's 20 kilometres Walk,0
126427,Joo Paulo Garcia Vieira,M,36.0,175.0,59.0,Portugal,POR,2012 Summer,2012,London,Athletics Men's 20 kilometres Walk,0
126427,Joo Paulo Garcia Vieira,M,36.0,175.0,59.0,Portugal,POR,2012 Summer,2012,London,Athletics Men's 50 kilometres Walk,0
126427,Joo Paulo Garcia Vieira,M,40.0,175.0,59.0,Portugal,POR,2016 Summer,2016,Rio de Janeiro,Athletics Men's 20 kilometres Walk,0
126427,Joo Paulo Garcia Vieira,M,40.0,175.0,59.0,Portugal,POR,2016 Summer,2016,Rio de Janeiro,Athletics Men's 50 kilometres Walk,0
126432,Srgio Miguel Garcia Vieira,M,32.0,174.0,60.0,Portugal,POR,2008 Summer,2008,Beijing,Athletics Men's 20 kilometres Walk,0
126432,Srgio Miguel Garcia Vieira,M,40.0,174.0,60.0,Portugal,POR,2016 Summer,2016,Rio de Janeiro,Athletics Men's 20 kilometres Walk,0
126433,Zenaide Vieira,F,23.0,175.0,55.0,Brazil,BRA,2008 Summer,2008,Beijing,"Athletics Women's 3,000 metres Steeplechase",0
126440,Heber William Viera da Silva,M,21.0,174.0,71.0,Uruguay,URU,2000 Summer,2000,Sydney,Athletics Men's 100 metres,0
126440,Heber William Viera da Silva,M,21.0,174.0,71.0,Uruguay,URU,2000 Summer,2000,Sydney,Athletics Men's 200 metres,0
126440,Heber William Viera da Silva,M,25.0,174.0,71.0,Uruguay,URU,2004 Summer,2004,Athina,Athletics Men's 200 metres,0
126440,Heber William Viera da Silva,M,29.0,174.0,71.0,Uruguay,URU,2008 Summer,2008,Beijing,Athletics Men's 200 metres,0
126454,Alexander Vieweg,M,22.0,192.0,92.0,Germany,GER,2008 Summer,2008,Beijing,Athletics Men's Javelin Throw,0
126463,Erzsbet Vgh (-Krebs),F,21.0,172.0,67.0,Hungary,HUN,1956 Summer,1956,Melbourne,Athletics Women's Javelin Throw,0
126475,Thierry Georges Vigneron,M,20.0,181.0,73.0,France,FRA,1980 Summer,1980,Moskva,Athletics Men's Pole Vault,0
126475,Thierry Georges Vigneron,M,24.0,181.0,73.0,France,FRA,1984 Summer,1984,Los Angeles,Athletics Men's Pole Vault,Bronze
126475,Thierry Georges Vigneron,M,28.0,181.0,73.0,France,FRA,1988 Summer,1988,Seoul,Athletics Men's Pole Vault,0
126478,Dossou Germain M. Vignissy,M,34.0,178.0,64.0,Benin,BEN,1988 Summer,1988,Seoul,Athletics Men's 4 x 100 metres Relay,0
126492,Arnold Viiding,M,25.0,187.0,94.0,Estonia,EST,1936 Summer,1936,Berlin,Athletics Men's Shot Put,0
126502,Nikolay Nikolayevich Vikhor,M,22.0,192.0,118.0,Soviet Union,URS,1976 Summer,1976,Montreal,Athletics Men's Discus Throw,0
126525,Salvador Vila Navarro,M,26.0,184.0,73.0,Spain,ESP,1996 Summer,1996,Atlanta,Athletics Men's 400 metres Hurdles,0
126530,Maitri Vilaikit,M,20.0,164.0,52.0,Thailand,THA,1964 Summer,1964,Tokyo,Athletics Men's 4 x 100 metres Relay,0
126538,Jlio Augusto Jordo Vilar Santos,M,24.0,184.0,75.0,Portugal,POR,1960 Summer,1960,Roma,Athletics Men's Decathlon,0
126543,Mara Luisa Vilca Alzola,F,24.0,164.0,58.0,Peru,PER,1972 Summer,1972,Munich,Athletics Women's 100 metres,0
126543,Mara Luisa Vilca Alzola,F,24.0,164.0,58.0,Peru,PER,1972 Summer,1972,Munich,Athletics Women's 200 metres,0
126554,Raimo Kalevi Viln,M,27.0,181.0,75.0,Finland,FIN,1972 Summer,1972,Munich,Athletics Men's 100 metres,0
126554,Raimo Kalevi Viln,M,27.0,181.0,75.0,Finland,FIN,1972 Summer,1972,Munich,Athletics Men's 4 x 100 metres Relay,0
126563,Einar Vilhjlmsson,M,24.0,188.0,100.0,Iceland,ISL,1984 Summer,1984,Los Angeles,Athletics Men's Javelin Throw,0
126563,Einar Vilhjlmsson,M,28.0,188.0,100.0,Iceland,ISL,1988 Summer,1988,Seoul,Athletics Men's Javelin Throw,0
126563,Einar Vilhjlmsson,M,32.0,188.0,100.0,Iceland,ISL,1992 Summer,1992,Barcelona,Athletics Men's Javelin Throw,0
126574,Sunette Stella Viljoen,F,20.0,170.0,72.0,South Africa,RSA,2004 Summer,2004,Athina,Athletics Women's Javelin Throw,0
126574,Sunette Stella Viljoen,F,24.0,170.0,72.0,South Africa,RSA,2008 Summer,2008,Beijing,Athletics Women's Javelin Throw,0
126574,Sunette Stella Viljoen,F,28.0,170.0,72.0,South Africa,RSA,2012 Summer,2012,London,Athletics Women's Javelin Throw,0
126574,Sunette Stella Viljoen,F,32.0,170.0,72.0,South Africa,RSA,2016 Summer,2016,Rio de Janeiro,Athletics Women's Javelin Throw,Silver
126597,Jean-Paul Villain,M,21.0,170.0,52.0,France,FRA,1968 Summer,1968,Mexico City,"Athletics Men's 3,000 metres Steeplechase",0
126597,Jean-Paul Villain,M,25.0,170.0,52.0,France,FRA,1972 Summer,1972,Munich,"Athletics Men's 3,000 metres Steeplechase",0
126597,Jean-Paul Villain,M,29.0,170.0,52.0,France,FRA,1976 Summer,1976,Montreal,"Athletics Men's 3,000 metres Steeplechase",0
126602,Jos Luis Villalongo Cepeda,M,22.0,180.0,68.0,Puerto Rico,PUR,1960 Summer,1960,Roma,Athletics Men's 4 x 400 metres Relay,0
126608,Anna Villani,F,26.0,153.0,42.0,Italy,ITA,1992 Summer,1992,Barcelona,Athletics Women's Marathon,0
126609,Matteo Villani,M,25.0,180.0,64.0,Italy,ITA,2008 Summer,2008,Beijing,"Athletics Men's 3,000 metres Steeplechase",0
126614,Claudio Villanueva Flores,M,28.0,175.0,68.0,Ecuador,ECU,2016 Summer,2016,Rio de Janeiro,Athletics Men's 50 kilometres Walk,0
126616,Eduard Antonio Villanueva,M,23.0,172.0,65.0,Venezuela,VEN,2008 Summer,2008,Beijing,Athletics Men's 800 metres,0
126616,Eduard Antonio Villanueva,M,27.0,172.0,65.0,Venezuela,VEN,2012 Summer,2012,London,"Athletics Men's 1,500 metres",0
126631,Paulo Cesar Villar Nieto,M,26.0,183.0,73.0,Colombia,COL,2004 Summer,2004,Athina,Athletics Men's 110 metres Hurdles,0
126631,Paulo Cesar Villar Nieto,M,30.0,183.0,73.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics Men's 110 metres Hurdles,0
126631,Paulo Cesar Villar Nieto,M,33.0,183.0,73.0,Colombia,COL,2012 Summer,2012,London,Athletics Men's 110 metres Hurdles,0
126661,Jess A. Villegas Candelo,M,29.0,180.0,70.0,Colombia,COL,1976 Summer,1976,Montreal,Athletics Men's 400 metres Hurdles,0
126665,Johannes Leopold Villemson,M,27.0,174.0,71.0,Estonia,EST,1920 Summer,1920,Antwerpen,Athletics Men's 800 metres,0
126665,Johannes Leopold Villemson,M,27.0,174.0,71.0,Estonia,EST,1920 Summer,1920,Antwerpen,"Athletics Men's 1,500 metres",0
126668,Jocelyne Villeton (Tranchant-),F,34.0,170.0,55.0,France,FRA,1988 Summer,1988,Seoul,Athletics Women's Marathon,0
126688,Benjaminas Viluckis,M,31.0,187.0,120.0,Lithuania,LTU,1992 Summer,1992,Barcelona,Athletics Men's Hammer Throw,0
126708,Casey Garnett Vincent,M,21.0,183.0,78.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics Men's 400 metres,0
126708,Casey Garnett Vincent,M,21.0,183.0,78.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics Men's 4 x 400 metres Relay,0
126708,Casey Garnett Vincent,M,25.0,183.0,78.0,Australia,AUS,2004 Summer,2004,Athina,Athletics Men's 400 metres,0
126717,Samir Ambrose Vincent,M,23.0,185.0,85.0,Iraq,IRQ,1964 Summer,1964,Tokyo,Athletics Men's 110 metres Hurdles,0
126717,Samir Ambrose Vincent,M,23.0,185.0,85.0,Iraq,IRQ,1964 Summer,1964,Tokyo,Athletics Men's 400 metres Hurdles,0
126717,Samir Ambrose Vincent,M,23.0,185.0,85.0,Iraq,IRQ,1964 Summer,1964,Tokyo,Athletics Men's 4 x 100 metres Relay,0
126717,Samir Ambrose Vincent,M,23.0,185.0,85.0,Iraq,IRQ,1964 Summer,1964,Tokyo,Athletics Men's Triple Jump,0
126718,Trevor Anthony Vincent,M,26.0,174.0,64.0,Australia,AUS,1964 Summer,1964,Tokyo,"Athletics Men's 3,000 metres Steeplechase",0
126732,"Miroslavo ""Mirko"" Vindi",M,24.0,174.0,63.0,Yugoslavia,YUG,1988 Summer,1988,Seoul,Athletics Men's Marathon,0
126732,"Miroslavo ""Mirko"" Vindi",M,28.0,174.0,63.0,Slovenia,SLO,1992 Summer,1992,Barcelona,Athletics Men's Marathon,0
126744,Igor Alekseyevich Vinichenko,M,24.0,196.0,119.0,Russia,RUS,2008 Summer,2008,Beijing,Athletics Men's Hammer Throw,0
126748,Erling Vinne,M,19.0,189.0,80.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics Men's Triple Jump,0
126748,Erling Vinne,M,27.0,189.0,80.0,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics Men's Triple Jump,0
126763,Elena Vintil (Vasi-),F,26.0,172.0,56.0,Romania,ROU,1972 Summer,1972,Munich,Athletics Women's Long Jump,0
126763,Elena Vintil (Vasi-),F,26.0,172.0,56.0,Romania,ROU,1972 Summer,1972,Munich,Athletics Women's Pentathlon,0
126763,Elena Vintil (Vasi-),F,30.0,172.0,56.0,Romania,ROU,1976 Summer,1976,Montreal,Athletics Women's Long Jump,0
126765,Robert Claudius Vintousky (Brenot-),M,25.0,181.0,75.0,France,FRA,1928 Summer,1928,Amsterdam,Athletics Men's Pole Vault,0
126772,Roman Virastiuk,M,28.0,189.0,137.0,Ukraine,UKR,1996 Summer,1996,Atlanta,Athletics Men's Shot Put,0
126772,Roman Virastiuk,M,32.0,189.0,137.0,Ukraine,UKR,2000 Summer,2000,Sydney,Athletics Men's Shot Put,0
126772,Roman Virastiuk,M,36.0,189.0,137.0,Ukraine,UKR,2004 Summer,2004,Athina,Athletics Men's Shot Put,0
126773,Brigita Virbalyt-Dimien,F,27.0,163.0,48.0,Lithuania,LTU,2012 Summer,2012,London,Athletics Women's 20 kilometres Walk,0
126773,Brigita Virbalyt-Dimien,F,31.0,163.0,48.0,Lithuania,LTU,2016 Summer,2016,Rio de Janeiro,Athletics Women's 20 kilometres Walk,0
126774,Dainius Virbickas,M,24.0,185.0,78.0,Lithuania,LTU,1996 Summer,1996,Atlanta,Athletics Men's Marathon,0
126777,Lasse Artturi Virn,M,23.0,180.0,60.0,Finland,FIN,1972 Summer,1972,Munich,"Athletics Men's 5,000 metres",Gold
126777,Lasse Artturi Virn,M,23.0,180.0,60.0,Finland,FIN,1972 Summer,1972,Munich,"Athletics Men's 10,000 metres",Gold
126777,Lasse Artturi Virn,M,26.0,180.0,60.0,Finland,FIN,1976 Summer,1976,Montreal,"Athletics Men's 5,000 metres",Gold
126777,Lasse Artturi Virn,M,26.0,180.0,60.0,Finland,FIN,1976 Summer,1976,Montreal,"Athletics Men's 10,000 metres",Gold
126777,Lasse Artturi Virn,M,26.0,180.0,60.0,Finland,FIN,1976 Summer,1976,Montreal,Athletics Men's Marathon,0
126777,Lasse Artturi Virn,M,30.0,180.0,60.0,Finland,FIN,1980 Summer,1980,Moskva,"Athletics Men's 10,000 metres",0
126777,Lasse Artturi Virn,M,30.0,180.0,60.0,Finland,FIN,1980 Summer,1980,Moskva,Athletics Men's Marathon,0
